time, r_des, r_act, th_des, th_act,dr_des, dr_act, dth_des, dth_act, tau_HAA, tau_HFE, tau_KFE 
0.4561,0.4,0.498827,0,1.5694,0,0.00191858,0,-3.15387,0.284504,0.13524,3.19097
0.4562,0.4,0.498822,0,1.56932,0,0.00192178,0,-3.13438,0.291213,0.142036,3.58989
0.4563,0.4,0.498816,0,1.56924,0,0.00192496,0,-3.11422,0.297835,0.148762,3.98528
0.4564,0.4,0.498811,0,1.56916,0,0.00192808,0,-3.09338,0.304366,0.155407,4.37833
0.4565,0.4,0.498806,0,1.56908,0,0.00193116,0,-3.07188,0.310809,0.16198,4.76667
0.4566,0.4,0.4988,0,1.569,0,0.00193419,0,-3.04973,0.317149,0.168461,5.15267
0.4567,0.4,0.498795,0,1.56892,0,0.00193717,0,-3.02694,0.3234,0.174864,5.53397
0.4568,0.4,0.49879,0,1.56885,0,0.0019401,0,-3.00351,0.329546,0.181174,5.91233
0.4569,0.4,0.498784,0,1.56877,0,0.00194298,0,-2.97947,0.335595,0.187401,6.28718
0.457,0.4,0.498779,0,1.5687,0,0.00194581,0,-2.95481,0.341548,0.193542,6.65673
0.4571,0.4,0.498774,0,1.56862,0,0.00194858,0,-2.92955,0.347389,0.199581,7.02157
0.4572,0.4,0.498769,0,1.56855,0,0.0019513,0,-2.9037,0.353117,0.205517,7.3835
0.4573,0.4,0.498763,0,1.56848,0,0.00195394,0,-2.87727,0.358744,0.211364,7.74072
0.4574,0.4,0.498758,0,1.56841,0,0.00195652,0,-2.85027,0.36426,0.217112,8.09206
0.4575,0.4,0.498753,0,1.56834,0,0.00195901,0,-2.82272,0.369652,0.222749,8.43989
0.4576,0.4,0.498748,0,1.56827,0,0.00196143,0,-2.79462,0.374935,0.228288,8.78242
0.4577,0.4,0.498743,0,1.5682,0,0.00196378,0,-2.76598,0.380103,0.23372,9.11967
0.4578,0.4,0.498738,0,1.56813,0,0.00196604,0,-2.73683,0.385151,0.23904,9.45223
0.4579,0.4,0.498733,0,1.56807,0,0.00196822,0,-2.70754,0.390083,0.244252,9.77949
0.458,0.4,0.498728,0,1.568,0,0.00197032,0,-2.67775,0.39316,0.247611,10.1009
0.4581,0.4,0.498723,0,1.56794,0,0.00197234,0,-2.64748,0.396933,0.251674,10.4176
0.4582,0.4,0.498719,0,1.56788,0,0.00197428,0,-2.61673,0.401039,0.256074,10.7284
0.4583,0.4,0.498714,0,1.56781,0,0.00197614,0,-2.58553,0.405254,0.260588,11.0334
0.4584,0.4,0.498709,0,1.56775,0,0.00197791,0,-2.55387,0.409463,0.265103,11.333
0.4585,0.4,0.498704,0,1.5677,0,0.0019796,0,-2.52177,0.413614,0.269564,11.6268
0.4586,0.4,0.4987,0,1.56764,0,0.00198121,0,-2.48925,0.417675,0.273938,11.9153
0.4587,0.4,0.498695,0,1.56758,0,0.00198274,0,-2.45632,0.421632,0.278213,12.1968
0.4588,0.4,0.498691,0,1.56753,0,0.00198418,0,-2.42299,0.425466,0.282368,12.4724
0.4589,0.4,0.498686,0,1.56747,0,0.00198554,0,-2.38928,0.429175,0.2864,12.7421
0.459,0.4,0.498682,0,1.56742,0,0.00198682,0,-2.3552,0.432761,0.290313,13.0054
0.4591,0.4,0.498678,0,1.56737,0,0.001988,0,-2.32076,0.436218,0.294098,13.2622
0.4592,0.4,0.498673,0,1.56732,0,0.0019891,0,-2.28597,0.439545,0.297755,13.5125
0.4593,0.4,0.498669,0,1.56727,0,0.00199012,0,-2.25086,0.44274,0.301281,13.7564
0.4594,0.4,0.498665,0,1.56722,0,0.00199106,0,-2.21543,0.445805,0.304678,13.9938
0.4595,0.4,0.498661,0,1.56718,0,0.00199191,0,-2.1797,0.44874,0.307945,14.2242
0.4596,0.4,0.498657,0,1.56713,0,0.00199266,0,-2.14368,0.451541,0.311077,14.4481
0.4597,0.4,0.498653,0,1.56709,0,0.00199334,0,-2.10738,0.454208,0.314076,14.665
0.4598,0.4,0.498649,0,1.56705,0,0.00199393,0,-2.07083,0.456741,0.316939,14.8754
0.4599,0.4,0.498645,0,1.56701,0,0.00199445,0,-2.03403,0.459145,0.31967,15.0782
0.46,0.4,0.498641,0,1.56697,0,0.00199489,0,-1.997,0.461413,0.322262,15.2751
0.4601,0.4,0.498637,0,1.56693,0,0.00199525,0,-1.95975,0.463556,0.324725,15.4638
0.4602,0.4,0.498634,0,1.56689,0,0.00199553,0,-1.9223,0.465557,0.327043,15.646
0.4603,0.4,0.49863,0,1.56686,0,0.00199575,0,-1.88466,0.467426,0.329226,15.8206
0.4604,0.4,0.498627,0,1.56683,0,0.00199588,0,-1.84684,0.469159,0.331268,15.9882
0.4605,0.4,0.498623,0,1.56679,0,0.00199594,0,-1.80887,0.470756,0.333173,16.1487
0.4606,0.4,0.49862,0,1.56676,0,0.00199592,0,-1.77075,0.47222,0.334939,16.3022
0.4607,0.4,0.498616,0,1.56673,0,0.00199582,0,-1.7325,0.473552,0.336571,16.448
0.4608,0.4,0.498613,0,1.56671,0,0.00199565,0,-1.69414,0.474747,0.33806,16.5868
0.4609,0.4,0.49861,0,1.56668,0,0.0019954,0,-1.65567,0.47581,0.339413,16.718
0.461,0.4,0.498607,0,1.56666,0,0.00199508,0,-1.61712,0.476738,0.340625,16.8409
0.4611,0.4,0.498604,0,1.56664,0,0.00199469,0,-1.57849,0.477525,0.34169,16.9568
0.4612,0.4,0.498601,0,1.56661,0,0.00199422,0,-1.53981,0.478178,0.342614,17.0657
0.4613,0.4,0.498598,0,1.56659,0,0.00199368,0,-1.50108,0.478699,0.343402,17.1669
0.4614,0.4,0.498595,0,1.56658,0,0.00199306,0,-1.46233,0.479088,0.344051,17.2611
0.4615,0.4,0.498592,0,1.56656,0,0.00199236,0,-1.42356,0.479346,0.344565,17.3471
0.4616,0.4,0.498589,0,1.56654,0,0.00199159,0,-1.38479,0.479468,0.344935,17.426
0.4617,0.4,0.498587,0,1.56653,0,0.00199074,0,-1.34603,0.479459,0.345168,17.4967
0.4618,0.4,0.498584,0,1.56652,0,0.00198981,0,-1.3073,0.479313,0.345259,17.5604
0.4619,0.4,0.498581,0,1.56651,0,0.00198881,0,-1.26862,0.479037,0.345212,17.6164
0.462,0.4,0.498579,0,1.5665,0,0.00198773,0,-1.22999,0.478632,0.345028,17.6654
0.4621,0.4,0.498577,0,1.56649,0,0.00198659,0,-1.19144,0.478099,0.34471,17.7061
0.4622,0.4,0.498574,0,1.56649,0,0.00198536,0,-1.15297,0.477434,0.344252,17.7399
0.4623,0.4,0.498572,0,1.56648,0,0.00198406,0,-1.11459,0.476643,0.34366,17.766
0.4624,0.4,0.49857,0,1.56648,0,0.00198269,0,-1.07633,0.475723,0.342932,17.785
0.4625,0.4,0.498568,0,1.56648,0,0.00198124,0,-1.0382,0.47468,0.342073,17.7953
0.4626,0.4,0.498566,0,1.56648,0,0.00197972,0,-1.00021,0.473502,0.341071,17.7997
0.4627,0.4,0.498564,0,1.56648,0,0.00197813,0,-0.962373,0.472206,0.339944,17.7952
0.4628,0.4,0.498562,0,1.56648,0,0.00197647,0,-0.924704,0.47078,0.338679,17.7838
0.4629,0.4,0.49856,0,1.56649,0,0.00197473,0,-0.887215,0.469228,0.33728,17.7659
0.463,0.4,0.498558,0,1.56649,0,0.00197292,0,-0.849921,0.467562,0.335759,17.7397
0.4631,0.4,0.498557,0,1.5665,0,0.00197105,0,-0.812834,0.46577,0.334105,17.7066
0.4632,0.4,0.498555,0,1.56651,0,0.00196911,0,-0.775967,0.463859,0.332323,17.6663
0.4633,0.4,0.498553,0,1.56652,0,0.0019671,0,-0.739335,0.461831,0.330416,17.6179
0.4634,0.4,0.498552,0,1.56653,0,0.00196502,0,-0.702949,0.459676,0.328376,17.5636
0.4635,0.4,0.498551,0,1.56655,0,0.00196287,0,-0.666821,0.457412,0.326218,17.5017
0.4636,0.4,0.498549,0,1.56656,0,0.00196066,0,-0.630965,0.455033,0.323937,17.4327
0.4637,0.4,0.498548,0,1.56658,0,0.00195838,0,-0.595393,0.452538,0.321534,17.3561
0.4638,0.4,0.498547,0,1.5666,0,0.00195604,0,-0.560116,0.449926,0.319005,17.2736
0.4639,0.4,0.498546,0,1.56662,0,0.00195363,0,-0.525148,0.447209,0.316364,17.1829
0.464,0.4,0.498545,0,1.56664,0,0.00195116,0,-0.4905,0.444373,0.313598,17.0864
0.4641,0.4,0.498544,0,1.56666,0,0.00194863,0,-0.456183,0.441433,0.31072,16.9828
0.4642,0.4,0.498543,0,1.56668,0,0.00194604,0,-0.422208,0.438386,0.307728,16.8727
0.4643,0.4,0.498542,0,1.56671,0,0.00194339,0,-0.388589,0.435235,0.304625,16.7556
0.4644,0.4,0.498541,0,1.56673,0,0.00194068,0,-0.355334,0.431977,0.301409,16.6321
0.4645,0.4,0.49854,0,1.56676,0,0.00193791,0,-0.322455,0.428616,0.298084,16.5027
0.4646,0.4,0.49854,0,1.56679,0,0.00193508,0,-0.289965,0.42516,0.294656,16.3656
0.4647,0.4,0.498539,0,1.56682,0,0.0019322,0,-0.257872,0.421596,0.291115,16.2227
0.4648,0.4,0.498538,0,1.56685,0,0.00192926,0,-0.226189,0.417934,0.287471,16.0733
0.4649,0.4,0.498538,0,1.56688,0,0.00192627,0,-0.194924,0.414174,0.283722,15.9181
0.465,0.4,0.498537,0,1.56691,0,0.00192323,0,-0.164087,0.410322,0.279875,15.757
0.4651,0.4,0.498537,0,1.56695,0,0.00192013,0,-0.13369,0.406379,0.275933,15.5888
0.4652,0.4,0.498537,0,1.56698,0,0.00191699,0,-0.10374,0.402338,0.271887,15.416
0.4653,0.4,0.498536,0,1.56702,0,0.00191379,0,-0.0742482,0.398214,0.267754,15.2361
0.4654,0.4,0.498536,0,1.56706,0,0.00191055,0,-0.0452228,0.393996,0.263521,15.0515
0.4655,0.4,0.498536,0,1.5671,0,0.00190726,0,-0.0166738,0.389697,0.259204,14.8605
0.4656,0.4,0.498536,0,1.56714,0,0.00190392,0,0.0113904,0.38531,0.254794,14.6642
0.4657,0.4,0.498536,0,1.56718,0,0.00190054,0,0.0389618,0.38084,0.250298,14.4626
0.4658,0.4,0.498536,0,1.56722,0,0.00189711,0,0.0660322,0.376292,0.24572,14.2557
0.4659,0.4,0.498536,0,1.56727,0,0.00189364,0,0.0925923,0.371668,0.241061,14.0429
0.466,0.4,0.498536,0,1.56731,0,0.00189013,0,0.118635,0.366962,0.236318,13.8255
0.4661,0.4,0.498536,0,1.56736,0,0.00188658,0,0.144152,0.362183,0.231499,13.6028
0.4662,0.4,0.498536,0,1.5674,0,0.00188299,0,0.169138,0.35733,0.226603,13.3753
0.4663,0.4,0.498537,0,1.56745,0,0.00187936,0,0.193583,0.352408,0.221636,13.1426
0.4664,0.4,0.498537,0,1.5675,0,0.00187569,0,0.217481,0.347415,0.216595,12.9058
0.4665,0.4,0.498537,0,1.56755,0,0.00187199,0,0.240827,0.342358,0.211488,12.6643
0.4666,0.4,0.498538,0,1.5676,0,0.00186826,0,0.263614,0.337239,0.206317,12.4181
0.4667,0.4,0.498538,0,1.56765,0,0.00186449,0,0.285835,0.332055,0.201081,12.1678
0.4668,0.4,0.498539,0,1.5677,0,0.00186069,0,0.307483,0.326814,0.195785,11.9128
0.4669,0.4,0.498539,0,1.56776,0,0.00185686,0,0.328555,0.321511,0.190426,11.6537
0.467,0.4,0.49854,0,1.56781,0,0.001853,0,0.349042,0.316152,0.18501,11.3905
0.4671,0.4,0.49854,0,1.56786,0,0.00184912,0,0.368942,0.310737,0.179538,11.1238
0.4672,0.4,0.498541,0,1.56792,0,0.0018452,0,0.388249,0.305274,0.174017,10.853
0.4673,0.4,0.498542,0,1.56798,0,0.00184126,0,0.406957,0.299759,0.168444,10.5786
0.4674,0.4,0.498542,0,1.56803,0,0.0018373,0,0.425064,0.294198,0.162825,10.3007
0.4675,0.4,0.498543,0,1.56809,0,0.00183331,0,0.442565,0.288593,0.157161,10.0199
0.4676,0.4,0.498544,0,1.56815,0,0.00182931,0,0.459455,0.282949,0.15146,9.73499
0.4677,0.4,0.498545,0,1.56821,0,0.00182528,0,0.475732,0.27726,0.145713,9.44773
0.4678,0.4,0.498545,0,1.56827,0,0.00182123,0,0.491392,0.271538,0.139934,9.15695
0.4679,0.4,0.498546,0,1.56832,0,0.00181717,0,0.50643,0.265778,0.134118,8.86263
0.468,0.4,0.498547,0,1.56839,0,0.00181309,0,0.520845,0.259978,0.128264,8.56658
0.4681,0.4,0.498548,0,1.56845,0,0.00180899,0,0.534634,0.254152,0.122384,8.26758
0.4682,0.4,0.498549,0,1.56851,0,0.00180488,0,0.547795,0.248298,0.116478,7.96565
0.4683,0.4,0.49855,0,1.56857,0,0.00180076,0,0.560325,0.242414,0.110543,7.66196
0.4684,0.4,0.498551,0,1.56863,0,0.00179662,0,0.572223,0.236509,0.104589,7.35593
0.4685,0.4,0.498552,0,1.56869,0,0.00179248,0,0.583487,0.230584,0.0986165,7.04755
0.4686,0.4,0.498553,0,1.56876,0,0.00178832,0,0.594115,0.224638,0.0926248,6.73682
0.4687,0.4,0.498554,0,1.56882,0,0.00178416,0,0.604107,0.218671,0.0866137,6.42492
0.4688,0.4,0.498555,0,1.56888,0,0.00177999,0,0.613464,0.212693,0.0805942,6.11186
0.4689,0.4,0.498556,0,1.56895,0,0.00177582,0,0.622181,0.20671,0.0745714,5.79586
0.469,0.4,0.498557,0,1.56901,0,0.00177164,0,0.63026,0.200709,0.0685327,5.47868
0.4691,0.4,0.498558,0,1.56908,0,0.00176746,0,0.637702,0.194698,0.0624866,5.16093
0.4692,0.4,0.49856,0,1.56914,0,0.00176328,0,0.644506,0.188688,0.0564435,4.84141
0.4693,0.4,0.498561,0,1.5692,0,0.00175909,0,0.650673,0.182672,0.0503979,4.52132
0.4694,0.4,0.498562,0,1.56927,0,0.00175491,0,0.656202,0.176659,0.0443571,4.19945
0.4695,0.4,0.498563,0,1.56933,0,0.00175073,0,0.661096,0.170643,0.038315,3.8776
0.4696,0.4,0.498564,0,1.5694,0,0.00174657,0,0.665355,0.164635,0.0322835,3.55458
0.4697,0.4,0.498565,0,1.56946,0,0.00174241,0,0.668982,0.158632,0.0262591,3.23156
0.4698,0.4,0.498567,0,1.56953,0,0.00173827,0,0.67198,0.152644,0.020249,2.90855
0.4699,0.4,0.498568,0,1.5696,0,0.00173416,0,0.674347,0.146673,0.0142581,2.58436
0.47,0.4,0.498569,0,1.56966,0,0.00173006,0,0.676088,0.140712,0.00827805,2.26017
0.4701,0.4,0.49857,0,1.56973,0,0.00172598,0,0.677204,0.134765,0.0023148,1.93599
0.4702,0.4,0.498571,0,1.56979,0,0.00172192,0,0.6777,0.128837,-0.00362815,1.613
0.4703,0.4,0.498573,0,1.56986,0,0.00171789,0,0.677575,0.122937,-0.00953968,1.28882
0.4704,0.4,0.498574,0,1.56992,0,0.00171388,0,0.676836,0.117052,-0.0154336,0.965824
0.4705,0.4,0.498575,0,1.56999,0,0.0017099,0,0.675486,0.111196,-0.021297,0.644018
0.4706,0.4,0.498576,0,1.57005,0,0.00170594,0,0.673527,0.105374,-0.0271238,0.321614
0.4707,0.4,0.498577,0,1.57012,0,0.00170201,0,0.670964,0.0995739,-0.0329256,0.000987768
0.4708,0.4,0.498578,0,1.57018,0,0.0016981,0,0.667801,0.093811,-0.0386882,-0.319051
0.4709,0.4,0.49858,0,1.57024,0,0.00169423,0,0.664041,0.0880823,-0.0444145,-0.638503
0.471,0.4,0.498581,0,1.57031,0,0.00169038,0,0.65969,0.0823856,-0.0501064,-0.955587
0.4711,0.4,0.498582,0,1.57037,0,0.00168656,0,0.654753,0.0767364,-0.0557492,-1.27268
0.4712,0.4,0.498583,0,1.57043,0,0.00168278,0,0.649234,0.0711209,-0.0613559,-1.58741
0.4713,0.4,0.498584,0,1.5705,0,0.00167902,0,0.643139,0.065553,-0.0669134,-1.90097
0.4714,0.4,0.498585,0,1.57056,0,0.0016753,0,0.636778,0.0600292,-0.0724246,-2.21275
0.4715,0.4,0.498586,0,1.57062,0,0.00167162,0,0.629928,0.0559485,-0.0764939,-2.52218
0.4716,0.4,0.498588,0,1.57068,0,0.00166797,0,0.622516,0.051599,-0.0808303,-2.83103
0.4717,0.4,0.498589,0,1.57074,0,0.00166436,0,0.61455,0.0467735,-0.0856409,-3.13633
0.4718,0.4,0.49859,0,1.5708,0,0.00166078,0,0.606035,0.0417397,-0.0906583,-3.44046
0.4719,0.4,0.498591,0,1.57087,0,0.00165723,0,0.596977,0.036616,-0.0957639,-3.74223
0.472,0.4,0.498592,0,1.57092,0,0.00165373,0,0.587384,0.031476,-0.100885,-4.04165
0.4721,0.4,0.498593,0,1.57098,0,0.00165026,0,0.577261,0.026356,-0.105985,-4.33872
0.4722,0.4,0.498594,0,1.57104,0,0.00164682,0,0.566616,0.0212766,-0.111043,-4.63343
0.4723,0.4,0.498595,0,1.5711,0,0.00164343,0,0.555453,0.0162474,-0.116051,-4.92579
0.4724,0.4,0.498596,0,1.57116,0,0.00164007,0,0.543784,0.011273,-0.121003,-5.21461
0.4725,0.4,0.498597,0,1.57122,0,0.00163675,0,0.531615,0.00636695,-0.125886,-5.49989
0.4726,0.4,0.498598,0,1.57127,0,0.00163348,0,0.518952,0.00153667,-0.130693,-5.78402
0.4727,0.4,0.498598,0,1.57133,0,0.00163024,0,0.505803,-0.00323615,-0.135443,-6.06401
0.4728,0.4,0.498599,0,1.57138,0,0.00162705,0,0.492179,-0.00793478,-0.140118,-6.34047
0.4729,0.4,0.4986,0,1.57144,0,0.00162389,0,0.478085,-0.0125552,-0.144716,-6.61399
0.473,0.4,0.498601,0,1.57149,0,0.00162078,0,0.463531,-0.0171012,-0.14924,-6.88397
0.4731,0.4,0.498602,0,1.57154,0,0.00161771,0,0.448523,-0.0215692,-0.153686,-7.15102
0.4732,0.4,0.498602,0,1.5716,0,0.00161469,0,0.433072,-0.0259632,-0.158059,-7.41395
0.4733,0.4,0.498603,0,1.57165,0,0.00161171,0,0.417187,-0.0302746,-0.16235,-7.67334
0.4734,0.4,0.498604,0,1.5717,0,0.00160877,0,0.400875,-0.0345042,-0.166561,-7.92861
0.4735,0.4,0.498604,0,1.57175,0,0.00160587,0,0.384148,-0.0386474,-0.170686,-8.17976
0.4736,0.4,0.498605,0,1.5718,0,0.00160302,0,0.367012,-0.0427021,-0.174725,-8.42798
0.4737,0.4,0.498606,0,1.57185,0,0.00160022,0,0.349477,-0.0466776,-0.178685,-8.67148
0.4738,0.4,0.498606,0,1.57189,0,0.00159746,0,0.331554,-0.0505631,-0.182557,-8.91087
0.4739,0.4,0.498607,0,1.57194,0,0.00159475,0,0.313252,-0.0543583,-0.186342,-9.14554
0.474,0.4,0.498607,0,1.57198,0,0.00159208,0,0.29458,-0.0580584,-0.190032,-9.37669
0.4741,0.4,0.498608,0,1.57203,0,0.00158946,0,0.275548,-0.061671,-0.193638,-9.60312
0.4742,0.4,0.498608,0,1.57207,0,0.00158689,0,0.256166,-0.0651895,-0.197152,-9.82545
0.4743,0.4,0.498608,0,1.57212,0,0.00158436,0,0.236443,-0.068617,-0.200577,-10.0431
0.4744,0.4,0.498609,0,1.57216,0,0.00158188,0,0.216392,-0.0719486,-0.203909,-10.2554
0.4745,0.4,0.498609,0,1.5722,0,0.00157945,0,0.196019,-0.0751775,-0.207141,-10.4642
0.4746,0.4,0.498609,0,1.57224,0,0.00157706,0,0.175338,-0.0783157,-0.210285,-10.667
0.4747,0.4,0.49861,0,1.57228,0,0.00157473,0,0.154359,-0.0813488,-0.213328,-10.8652
0.4748,0.4,0.49861,0,1.57232,0,0.00157244,0,0.133092,-0.0842799,-0.216271,-11.0587
0.4749,0.4,0.49861,0,1.57235,0,0.0015702,0,0.111547,-0.0871108,-0.219118,-11.2475
0.475,0.4,0.49861,0,1.57239,0,0.00156801,0,0.0897334,-0.0898423,-0.221869,-11.4316
0.4751,0.4,0.49861,0,1.57242,0,0.00156586,0,0.0676643,-0.0924753,-0.224525,-11.6097
0.4752,0.4,0.49861,0,1.57246,0,0.00156376,0,0.0453491,-0.0950006,-0.227076,-11.7832
0.4753,0.4,0.49861,0,1.57249,0,0.00156171,0,0.0227991,-0.0974235,-0.229528,-11.9514
0.4754,0.4,0.49861,0,1.57252,0,0.00155969,0,2.39569e-05,-0.0997414,-0.231878,-12.1149
0.4755,0.4,0.49861,0,1.57255,0,0.00155772,0,-0.0229631,-0.10196,-0.234132,-12.2719
0.4756,0.4,0.49861,0,1.57258,0,0.00155579,0,-0.0461523,-0.104064,-0.236276,-12.4242
0.4757,0.4,0.49861,0,1.57261,0,0.00155391,0,-0.0695337,-0.106063,-0.238318,-12.5717
0.4758,0.4,0.498609,0,1.57264,0,0.00155207,0,-0.0930932,-0.107961,-0.240264,-12.7123
0.4759,0.4,0.498609,0,1.57266,0,0.00155028,0,-0.116822,-0.10974,-0.242096,-12.8487
0.476,0.4,0.498609,0,1.57269,0,0.00154853,0,-0.140709,-0.111416,-0.24383,-12.9792
0.4761,0.4,0.498608,0,1.57271,0,0.00154683,0,-0.164741,-0.112984,-0.24546,-13.1038
0.4762,0.4,0.498608,0,1.57273,0,0.00154518,0,-0.18891,-0.114439,-0.246983,-13.2237
0.4763,0.4,0.498608,0,1.57276,0,0.00154358,0,-0.213202,-0.11579,-0.248407,-13.3372
0.4764,0.4,0.498607,0,1.57278,0,0.00154202,0,-0.237606,-0.117028,-0.249722,-13.4447
0.4765,0.4,0.498607,0,1.5728,0,0.00154051,0,-0.262112,-0.118151,-0.250928,-13.5476
0.4766,0.4,0.498606,0,1.57281,0,0.00153905,0,-0.286708,-0.119171,-0.252035,-13.644
0.4767,0.4,0.498605,0,1.57283,0,0.00153763,0,-0.311383,-0.120077,-0.253033,-13.7351
0.4768,0.4,0.498605,0,1.57285,0,0.00153626,0,-0.336125,-0.120874,-0.253927,-13.8203
0.4769,0.4,0.498604,0,1.57286,0,0.00153494,0,-0.360925,-0.121561,-0.254716,-13.9002
0.477,0.4,0.498603,0,1.57287,0,0.00153367,0,-0.385769,-0.122142,-0.255405,-13.9736
0.4771,0.4,0.498602,0,1.57289,0,0.00153245,0,-0.410648,-0.122608,-0.255983,-14.0418
0.4772,0.4,0.498601,0,1.5729,0,0.00153127,0,-0.43555,-0.122967,-0.256459,-14.104
0.4773,0.4,0.498601,0,1.57291,0,0.00153014,0,-0.460464,-0.123216,-0.25683,-14.1604
0.4774,0.4,0.4986,0,1.57292,0,0.00152906,0,-0.485379,-0.123355,-0.257097,-14.2114
0.4775,0.4,0.498599,0,1.57292,0,0.00152802,0,-0.510283,-0.123389,-0.257263,-14.256
0.4776,0.4,0.498598,0,1.57293,0,0.00152704,0,-0.535167,-0.123311,-0.257322,-14.2954
0.4777,0.4,0.498596,0,1.57294,0,0.00152609,0,-0.560018,-0.123127,-0.25728,-14.3282
0.4778,0.4,0.498595,0,1.57294,0,0.0015252,0,-0.584825,-0.122831,-0.25713,-14.3557
0.4779,0.4,0.498594,0,1.57294,0,0.00152435,0,-0.609579,-0.122429,-0.25688,-14.3774
0.478,0.4,0.498593,0,1.57294,0,0.00152356,0,-0.634268,-0.12192,-0.256527,-14.3937
0.4781,0.4,0.498592,0,1.57294,0,0.0015228,0,-0.658882,-0.121309,-0.256078,-14.4036
0.4782,0.4,0.49859,0,1.57294,0,0.00152209,0,-0.683409,-0.120589,-0.255523,-14.4082
0.4783,0.4,0.498589,0,1.57294,0,0.00152143,0,-0.70784,-0.119766,-0.25487,-14.4069
0.4784,0.4,0.498587,0,1.57294,0,0.00152082,0,-0.732164,-0.118839,-0.254117,-14.3997
0.4785,0.4,0.498586,0,1.57294,0,0.00152025,0,-0.756369,-0.117806,-0.253263,-14.3872
0.4786,0.4,0.498584,0,1.57293,0,0.00151972,0,-0.780447,-0.116673,-0.252313,-14.3688
0.4787,0.4,0.498583,0,1.57292,0,0.00151925,0,-0.804388,-0.115438,-0.251265,-14.3452
0.4788,0.4,0.498581,0,1.57292,0,0.00151881,0,-0.828179,-0.114105,-0.250124,-14.315
0.4789,0.4,0.49858,0,1.57291,0,0.00151842,0,-0.85181,-0.112666,-0.24888,-14.2796
0.479,0.4,0.498578,0,1.5729,0,0.00151808,0,-0.875275,-0.111128,-0.24754,-14.2395
0.4791,0.4,0.498576,0,1.57289,0,0.00151778,0,-0.89856,-0.109499,-0.246114,-14.1929
0.4792,0.4,0.498574,0,1.57288,0,0.00151751,0,-0.921656,-0.107768,-0.244589,-14.1404
0.4793,0.4,0.498572,0,1.57286,0,0.00151729,0,-0.944556,-0.105937,-0.242966,-14.0837
0.4794,0.4,0.498571,0,1.57285,0,0.00151711,0,-0.967248,-0.104021,-0.24126,-14.0212
0.4795,0.4,0.498569,0,1.57283,0,0.00151696,0,-0.989724,-0.10201,-0.239464,-13.9535
0.4796,0.4,0.498567,0,1.57282,0,0.00151686,0,-1.01197,-0.0999083,-0.237579,-13.8798
0.4797,0.4,0.498565,0,1.5728,0,0.0015168,0,-1.03399,-0.0977097,-0.235602,-13.8014
0.4798,0.4,0.498563,0,1.57278,0,0.00151678,0,-1.05576,-0.0954237,-0.23354,-13.7177
0.4799,0.4,0.498561,0,1.57276,0,0.0015168,0,-1.07727,-0.0930506,-0.231392,-13.6287
0.48,0.4,0.498558,0,1.57274,0,0.00151685,0,-1.09853,-0.0905907,-0.22916,-13.535
0.4801,0.4,0.498556,0,1.57272,0,0.00151694,0,-1.11952,-0.0880488,-0.226847,-13.4361
0.4802,0.4,0.498554,0,1.5727,0,0.00151706,0,-1.14022,-0.0854223,-0.224452,-13.3318
0.4803,0.4,0.498552,0,1.57267,0,0.00151722,0,-1.16064,-0.0827107,-0.221972,-13.2228
0.4804,0.4,0.498549,0,1.57265,0,0.00151741,0,-1.18076,-0.0799182,-0.219414,-13.1085
0.4805,0.4,0.498547,0,1.57262,0,0.00151763,0,-1.20058,-0.0770435,-0.216774,-12.9895
0.4806,0.4,0.498545,0,1.5726,0,0.00151789,0,-1.22009,-0.0740894,-0.214056,-12.8664
0.4807,0.4,0.498542,0,1.57257,0,0.00151818,0,-1.23928,-0.0710642,-0.211269,-12.7386
0.4808,0.4,0.49854,0,1.57254,0,0.00151849,0,-1.25814,-0.067967,-0.208409,-12.6061
0.4809,0.4,0.498537,0,1.57251,0,0.00151884,0,-1.27667,-0.064796,-0.205478,-12.4682
0.481,0.4,0.498535,0,1.57248,0,0.00151922,0,-1.29486,-0.0615484,-0.202469,-12.3257
0.4811,0.4,0.498532,0,1.57245,0,0.00151962,0,-1.3127,-0.0582253,-0.199385,-12.1803
0.4812,0.4,0.49853,0,1.57242,0,0.00152006,0,-1.33018,-0.0548439,-0.196244,-12.0295
0.4813,0.4,0.498527,0,1.57239,0,0.00152052,0,-1.3473,-0.0513936,-0.193033,-11.874
0.4814,0.4,0.498524,0,1.57236,0,0.00152101,0,-1.36405,-0.0478719,-0.18975,-11.715
0.4815,0.4,0.498522,0,1.57232,0,0.00152152,0,-1.38043,-0.044291,-0.186408,-11.5525
0.4816,0.4,0.498519,0,1.57229,0,0.00152206,0,-1.39642,-0.0406545,-0.183009,-11.3847
0.4817,0.4,0.498516,0,1.57225,0,0.00152262,0,-1.41203,-0.0369519,-0.179544,-11.2133
0.4818,0.4,0.498513,0,1.57221,0,0.00152321,0,-1.42724,-0.0331907,-0.176018,-11.0384
0.4819,0.4,0.49851,0,1.57218,0,0.00152382,0,-1.44206,-0.0293764,-0.172439,-10.86
0.482,0.4,0.498508,0,1.57214,0,0.00152445,0,-1.45646,-0.0255123,-0.168808,-10.6769
0.4821,0.4,0.498505,0,1.5721,0,0.00152511,0,-1.47046,-0.0215892,-0.165116,-10.4908
0.4822,0.4,0.498502,0,1.57206,0,0.00152578,0,-1.48405,-0.0176172,-0.161374,-10.3012
